age,balance,campaign,pdays,last_contact,poutcome_success
36,0,7,-1,120,0
44,242,4,-1,120,0
41,98,6,-1,120,0
32,648,1,-1,120,0
56,21,3,-1,120,0
31,1951,2,-1,120,0
47,1229,20,-1,120,0
32,1806,4,-1,120,0
39,1048,1,-1,120,0
31,-64,1,-1,120,0
55,647,4,-1,120,0
31,5691,1,-1,120,0
30,-114,2,-1,120,0
33,78,1,-1,120,0
32,0,1,-1,120,0
31,0,4,-1,120,0
27,15,1,-1,120,0
28,47,3,-1,120,0
37,0,2,-1,120,0
44,0,1,-1,120,0
60,380,1,-1,120,0
25,64,11,-1,120,0
34,130,1,-1,120,0
35,-86,1,-1,120,0
44,2422,2,-1,120,0
29,107,1,-1,120,0
40,1005,1,-1,120,0
33,75,4,-1,120,0
49,351,2,-1,120,0
32,64,3,-1,120,0
49,503,1,-1,120,0
32,2196,1,-1,120,0
31,-498,1,-1,120,0
58,9004,4,-1,120,0
43,1625,1,-1,120,0
26,609,1,-1,120,0
57,4,1,-1,120,0
53,28,1,-1,120,0
51,2704,1,-1,120,0
46,19,1,-1,120,0
48,0,1,-1,120,0
33,0,1,-1,120,0
57,687,3,-1,120,0
38,-397,9,-1,120,0
42,55,1,-1,120,0
47,2105,1,-1,120,0
28,6567,1,-1,120,0
57,688,2,-1,120,0
55,57,2,-1,120,0
44,26,10,-1,120,0
33,1,8,-1,120,0
25,79,28,-1,120,0
42,1043,3,-1,120,0
47,236,2,-1,119,0
33,0,8,-1,119,0
32,4344,3,-1,119,0
38,45,4,-1,119,0
33,-149,3,-1,119,0
40,939,3,-1,119,0
32,578,2,-1,119,0
27,202,1,-1,119,0
29,2,1,-1,119,0
47,290,2,-1,119,0
60,-330,6,-1,119,0
51,-113,4,-1,119,0
25,38,5,-1,119,0
34,1,3,-1,119,0
46,942,2,-1,119,0
30,44,1,-1,119,0
34,27,1,-1,119,0
39,-378,6,-1,119,0
37,0,1,-1,119,0
52,0,1,-1,119,0
44,196,1,-1,119,0
38,0,1,-1,119,0
37,0,1,-1,119,0
31,80,1,-1,119,0
30,-346,1,-1,119,0
29,652,1,-1,119,0
45,1118,1,-1,119,0
29,89,1,-1,119,0
26,399,2,-1,119,0
53,0,1,-1,119,0
33,252,2,-1,119,0
55,255,1,-1,119,0
42,621,2,-1,119,0
36,0,1,-1,119,0
43,0,8,-1,119,0
34,201,2,-1,119,0
26,5116,3,-1,119,0
30,311,1,-1,119,0
43,3163,3,-1,119,0
43,2309,1,-1,119,0
58,2183,1,-1,119,0
41,465,1,-1,119,0
27,9965,1,-1,119,0
27,-247,1,-1,119,0
52,105,4,-1,119,0
55,-404,3,-1,119,0
39,-124,1,-1,119,0
41,9,3,-1,119,0
50,2013,1,-1,119,0
26,321,7,-1,119,0
58,74,11,-1,119,0
54,122,3,-1,119,0
35,144,2,-1,119,0
34,1,7,-1,119,0
29,0,7,-1,119,0
34,197,1,-1,119,0
44,722,2,-1,119,0
26,0,10,-1,119,0
52,4306,2,-1,119,0
44,318,2,-1,119,0
51,1634,4,-1,119,0
38,-327,5,-1,119,0
35,-196,2,-1,119,0
61,50,5,-1,119,0
34,0,2,-1,119,0
32,476,7,-1,119,0
32,268,5,-1,119,0
34,-199,10,-1,119,0
31,322,3,-1,119,0
31,-241,5,-1,119,0
42,41,3,-1,119,0
34,1650,11,-1,119,0
41,336,3,-1,119,0
58,1310,2,-1,119,0
52,192,2,-1,118,0
25,0,5,-1,118,0
45,2100,2,-1,118,0
31,302,8,-1,118,0
32,354,8,-1,118,0
25,2228,1,-1,118,0
57,1741,2,-1,118,0
49,702,1,-1,118,0
40,-81,1,-1,118,0
37,1066,1,-1,118,0
38,539,1,-1,118,0
38,1952,1,-1,118,0
26,3,1,-1,118,0
53,913,1,-1,118,0
49,206,2,-1,118,0
30,0,1,-1,118,0
39,1508,1,-1,118,0
54,707,2,-1,118,0
46,55,1,-1,118,0
47,4386,1,-1,118,0
46,739,1,-1,118,0
47,1115,9,-1,118,0
27,487,1,-1,118,0
48,480,1,-1,118,0
31,33,1,-1,118,0
42,-426,7,-1,118,0
38,23,1,-1,118,0
35,329,8,-1,118,0
44,26,2,-1,118,0
34,672,3,-1,118,0
30,163,2,-1,118,0
54,1319,2,-1,118,0
25,789,1,-1,118,0
37,0,2,-1,118,0
45,308,2,-1,118,0
60,61,2,-1,118,0
27,0,3,-1,118,0
25,99,2,-1,118,0
39,990,1,-1,118,0
36,73,2,-1,118,0
35,-550,3,-1,118,0
42,1331,2,-1,118,0
26,321,2,-1,118,0
30,76,2,-1,118,0
48,329,6,-1,118,0
53,1672,1,-1,118,0
57,215,9,-1,118,0
27,607,3,-1,118,0
42,-470,10,-1,118,0
30,536,1,-1,118,0
41,846,3,-1,118,0
36,699,1,-1,118,0
28,153,2,-1,118,0
27,-392,2,-1,118,0
29,181,1,-1,118,0
45,524,1,-1,118,0
31,378,2,-1,118,0
48,291,2,-1,118,0
60,591,2,-1,118,0
56,0,5,-1,118,0
51,0,3,-1,118,0
56,2399,2,-1,118,0
53,8918,2,-1,118,0
33,395,6,-1,118,0
51,21,17,-1,118,0
59,204,2,-1,118,0
27,1,4,-1,118,0
32,93,2,-1,118,0
56,0,29,-1,117,0
35,-290,3,-1,117,0
48,93,2,-1,117,0
47,31,4,-1,117,0
39,0,21,-1,117,0
35,0,2,-1,117,0
27,1501,1,-1,117,0
53,1102,1,-1,117,0
38,0,1,-1,117,0
41,663,1,-1,117,0
40,416,2,-1,117,0
41,0,1,-1,117,0
49,10350,1,-1,117,0
29,444,2,-1,117,0
38,-255,1,-1,117,0
33,4,1,-1,117,0
34,2656,1,-1,117,0
38,593,24,-1,117,0
53,-252,2,-1,117,0
28,1,11,-1,117,0
27,162,1,-1,117,0
52,117,2,-1,117,0
45,0,1,-1,117,0
32,401,1,-1,117,0
39,1086,1,-1,117,0
41,720,1,-1,117,0
50,26,4,-1,117,0
44,3348,2,-1,117,0
37,133,2,-1,117,0
51,959,5,-1,117,0
34,945,1,-1,117,0
32,2502,1,-1,117,0
54,0,2,-1,117,0
28,1241,1,-1,117,0
47,751,1,-1,117,0
30,-68,1,-1,117,0
34,889,1,-1,117,0
32,597,1,-1,117,0
37,352,2,-1,117,0
32,3717,1,-1,117,0
25,1747,1,-1,117,0
33,930,2,-1,117,0
50,-701,1,-1,117,0
47,2458,3,-1,117,0
36,268,1,-1,117,0
30,78,1,-1,117,0
25,674,2,-1,117,0
38,272,1,-1,117,0
48,595,1,-1,117,0
39,63,1,-1,117,0
34,347,6,-1,117,0
37,3226,3,-1,117,0
46,-71,2,-1,117,0
45,757,3,-1,117,0
45,1103,2,-1,117,0
57,0,2,-1,117,0
50,-54,3,-1,117,0
43,34,3,-1,117,0
39,-66,5,-1,117,0
32,4612,4,-1,117,0
41,1838,4,-1,117,0
33,61,4,-1,117,0
34,0,3,-1,116,0
50,619,2,-1,116,0
54,1371,2,-1,116,0
49,165,10,-1,116,0
46,0,2,-1,116,0
38,21,4,-1,116,0
51,-15,2,-1,116,0
39,2,10,-1,116,0
43,11532,1,-1,116,0
27,0,2,-1,116,0
27,137,1,-1,116,0
25,-282,1,-1,116,0
32,-49,8,-1,116,0
27,140,1,-1,116,0
34,1759,1,-1,116,0
30,297,1,-1,116,0
30,60,2,-1,116,0
42,3841,2,-1,116,0
35,48,1,-1,116,0
49,-54,1,-1,116,0
41,2959,1,-1,116,0
31,10122,1,-1,116,0
43,57,5,-1,116,0
45,79,1,-1,116,0
41,0,2,-1,116,0
53,1364,1,-1,116,0
30,-242,2,-1,116,0
29,9,8,-1,116,0
37,287,2,-1,116,0
46,-220,1,-1,116,0
32,1259,2,-1,116,0
40,0,2,-1,116,0
27,139,3,-1,116,0
46,802,1,-1,116,0
37,652,2,-1,116,0
32,2,5,-1,116,0
54,209,1,-1,116,0
47,4397,1,-1,116,0
32,1,2,-1,116,0
30,191,2,-1,116,0
49,183,2,-1,116,0
27,0,3,-1,116,0
37,334,12,-1,116,0
51,323,9,-1,116,0
51,656,2,-1,116,0
35,786,1,-1,116,0
31,-21,1,-1,116,0
41,1672,1,-1,116,0
30,33,1,-1,116,0
44,3432,30,-1,116,0
32,4069,1,-1,116,0
34,1301,2,-1,116,0
31,0,4,-1,116,0
50,797,8,-1,116,0
32,0,10,-1,116,0
36,909,3,-1,116,0
27,15,3,-1,116,0
46,-160,11,-1,116,0
38,406,5,-1,116,0
41,1915,4,-1,116,0
35,972,16,-1,116,0
26,2,16,-1,116,0
31,1767,6,-1,116,0
33,-77,3,-1,113,0
34,2047,5,-1,113,0
57,0,4,-1,113,0
42,-128,4,-1,113,0
46,53,3,-1,113,0
25,155,3,-1,113,0
31,0,8,-1,113,0
25,-380,4,-1,113,0
37,242,3,-1,113,0
32,15561,3,-1,113,0
48,513,3,-1,113,0
39,278,3,-1,113,0
27,31,2,-1,113,0
33,0,2,-1,113,0
28,181,3,-1,113,0
48,759,5,-1,113,0
48,0,5,-1,113,0
26,37,2,-1,113,0
26,1538,3,-1,113,0
49,0,2,-1,113,0
34,516,2,-1,113,0
48,917,5,-1,113,0
30,1399,6,-1,113,0
44,829,3,-1,113,0
58,435,6,-1,113,0
29,-382,2,-1,113,0
36,656,4,-1,113,0
52,14,5,-1,113,0
33,837,2,-1,113,0
59,14,2,-1,113,0
32,82,4,-1,113,0
51,224,5,-1,113,0
27,0,4,-1,113,0
32,-173,2,-1,113,0
47,20,5,-1,113,0
43,-391,8,-1,113,0
35,449,4,-1,113,0
39,1373,5,-1,113,0
34,0,5,-1,113,0
41,239,12,-1,113,0
38,1817,4,-1,113,0
51,0,4,-1,113,0
54,129,2,-1,113,0
40,552,8,-1,113,0
29,91,4,-1,113,0
36,1156,7,-1,113,0
55,176,2,-1,113,0
41,96,7,-1,113,0
31,3,12,-1,113,0
43,59,2,-1,113,0
30,2,4,-1,113,0
29,417,11,-1,113,0
43,69,5,-1,113,0
36,-342,3,-1,113,0
33,0,12,-1,113,0
33,2,12,-1,113,0
32,48,3,-1,113,0
26,1690,3,-1,113,0
50,133,4,-1,113,0
36,13315,8,-1,113,0
55,655,6,-1,113,0
52,21,15,-1,113,0
47,0,3,-1,113,0
50,298,6,-1,113,0
27,1,6,-1,113,0
44,251,3,-1,113,0
59,0,10,-1,113,0
51,2130,8,-1,113,0
47,216,10,-1,112,0
29,426,6,-1,112,0
32,882,8,-1,112,0
41,812,3,-1,112,0
56,21,7,-1,112,0
49,-249,5,-1,112,0
44,964,2,-1,112,0
33,-482,3,-1,112,0
45,1525,2,-1,112,0
46,931,5,-1,112,0
48,2263,2,-1,112,0
54,84,2,-1,112,0
56,0,2,-1,112,0
32,91,5,-1,112,0
41,1538,2,-1,112,0
29,7,5,-1,112,0
54,1692,5,-1,112,0
43,210,2,-1,112,0
58,3,16,-1,112,0
43,2113,2,-1,112,0
45,0,3,-1,112,0
39,2381,3,-1,112,0
38,1655,2,-1,112,0
57,1896,4,-1,112,0
45,6269,2,-1,112,0
38,4366,2,-1,112,0
33,338,4,-1,112,0
49,63,2,-1,112,0
55,529,2,-1,112,0
36,-129,3,-1,112,0
51,974,4,-1,112,0
54,136,2,-1,112,0
51,513,2,-1,112,0
34,5934,7,-1,112,0
44,0,6,-1,112,0
29,-689,9,-1,112,0
51,2642,6,-1,112,0
48,3726,2,-1,112,0
47,1305,2,-1,112,0
36,2017,18,-1,112,0
43,3664,1,-1,112,0
54,1044,5,-1,112,0
31,1839,8,-1,112,0
45,4413,35,-1,112,0
57,1602,3,-1,112,0
57,132,3,-1,112,0
41,295,1,-1,112,0
32,197,6,-1,112,0
59,4295,3,-1,112,0
48,1893,3,-1,112,0
28,0,4,-1,112,0
29,262,9,-1,112,0
36,686,2,-1,112,0
53,2191,5,-1,112,0
30,92,5,-1,112,0
47,2889,12,-1,112,0
58,35,7,-1,112,0
29,19,6,-1,112,0
28,599,5,-1,112,0
35,0,12,-1,112,0
56,-82,6,-1,112,0
39,949,8,-1,112,0
45,219,8,-1,112,0
37,0,4,-1,112,0
43,744,4,-1,112,0
60,6657,19,-1,112,0
51,1151,2,-1,112,0
60,179,4,-1,112,0
52,-1,6,-1,112,0
52,-232,4,-1,112,0
28,376,4,-1,112,0
56,1007,6,-1,112,0
51,3560,6,-1,111,0
33,5441,6,-1,111,0
42,746,2,-1,111,0
44,4425,2,-1,111,0
45,1201,2,-1,111,0
35,3443,4,-1,111,0
38,7159,2,-1,111,0
48,286,2,-1,111,0
42,974,2,-1,111,0
29,3615,3,-1,111,0
43,54,2,-1,111,0
37,0,4,-1,111,0
53,235,2,-1,111,0
41,1715,2,-1,111,0
43,-1,2,-1,111,0
60,241,3,-1,111,0
31,0,24,-1,111,0
32,0,5,-1,111,0
55,1817,4,-1,111,0
54,10621,2,-1,111,0
54,602,2,-1,111,0
58,2739,6,-1,111,0
54,0,2,-1,111,0
56,1340,6,-1,111,0
44,629,4,-1,111,0
31,0,3,-1,111,0
59,3831,4,-1,111,0
36,96,4,-1,111,0
58,1013,5,-1,111,0
52,1498,11,-1,111,0
46,2032,2,-1,111,0
29,11310,3,-1,111,0
40,657,2,-1,111,0
46,-363,11,-1,111,0
60,0,3,-1,111,0
60,726,5,-1,111,0
54,114,3,-1,111,0
53,6671,9,-1,111,0
37,0,6,-1,111,0
25,242,12,-1,111,0
32,167,6,-1,111,0
55,197,6,-1,111,0
33,0,5,-1,111,0
44,2023,21,-1,111,0
43,-179,6,-1,111,0
44,221,13,-1,111,0
30,330,5,-1,111,0
42,732,3,-1,111,0
54,3721,1,-1,111,0
60,194,5,-1,111,0
37,2173,1,-1,111,0
56,66,4,-1,111,0
44,0,3,-1,111,0
40,251,6,-1,111,0
26,856,5,-1,111,0
55,2366,4,-1,111,0
42,1340,5,-1,111,0
56,5486,3,-1,111,0
46,4000,3,-1,111,0
60,921,15,-1,111,0
29,1175,4,-1,111,0
51,-437,3,-1,111,0
53,0,5,-1,111,0
27,489,4,-1,111,0
43,2,3,-1,111,0
40,89,6,-1,111,0
36,0,12,-1,111,0
49,395,3,-1,111,0
26,50,4,-1,111,0
39,391,4,-1,111,0
35,-1322,11,-1,111,0
56,846,7,-1,111,0
44,5414,4,-1,111,0
33,-144,3,-1,111,0
41,1500,6,-1,110,0
43,0,8,-1,110,0
35,11,19,-1,110,0
27,0,6,-1,110,0
30,116,19,-1,110,0
53,17410,6,-1,110,0
41,1138,18,-1,110,0
46,526,3,-1,110,0
48,816,7,-1,110,0
37,417,5,-1,110,0
53,118,5,-1,110,0
37,483,11,-1,110,0
47,404,7,-1,110,0
36,1240,3,-1,110,0
28,1837,3,-1,110,0
45,194,4,-1,110,0
47,4567,4,-1,110,0
37,62,4,-1,110,0
40,816,8,-1,110,0
52,-477,4,-1,110,0
41,750,2,-1,110,0
37,1063,2,-1,110,0
42,4617,2,-1,110,0
33,0,23,-1,110,0
32,1770,6,-1,110,0
35,14,8,-1,110,0
52,353,4,-1,110,0
36,462,2,-1,110,0
48,884,2,-1,110,0
44,617,2,-1,110,0
57,20584,2,-1,110,0
36,723,2,-1,110,0
37,2924,2,-1,110,0
46,390,2,-1,110,0
53,3158,23,-1,110,0
51,-168,3,-1,110,0
38,137,22,-1,110,0
59,595,7,-1,110,0
41,4900,2,-1,110,0
48,-392,4,-1,110,0
32,0,6,-1,110,0
58,55,8,-1,110,0
45,1239,4,-1,110,0
45,27,2,-1,110,0
41,428,2,-1,110,0
40,3165,2,-1,110,0
31,-82,31,-1,110,0
42,247,2,-1,110,0
54,12,4,-1,110,0
42,176,2,-1,110,0
47,-1531,8,-1,110,0
38,0,2,-1,110,0
44,96,2,-1,110,0
42,2110,2,-1,110,0
50,602,2,-1,110,0
39,375,2,-1,110,0
45,1533,4,-1,110,0
57,271,4,-1,110,0
42,517,7,-1,110,0
58,-382,12,-1,110,0
58,4656,6,-1,110,0
41,3,4,-1,110,0
39,532,2,-1,110,0
42,3211,1,-1,110,0
49,133,5,-1,110,0
40,-2827,1,-1,110,0
41,-1176,1,-1,110,0
56,728,15,-1,110,0
56,1362,1,-1,110,0
44,879,1,-1,110,0
38,2398,33,-1,110,0
55,804,5,-1,110,0
37,65,4,-1,110,0
32,3,27,-1,110,0
58,0,16,-1,110,0
29,-983,2,-1,110,0
53,2215,14,-1,110,0
38,0,22,-1,110,0
39,0,3,-1,110,0
53,-22,3,-1,110,0
47,1493,5,-1,110,0
38,-361,33,-1,110,0
49,2677,3,-1,110,0
46,4879,3,-1,110,0
39,572,20,-1,110,0
40,-125,5,-1,110,0
54,198,3,-1,110,0
37,67,3,-1,110,0
42,270,5,-1,110,0
49,969,9,-1,110,0
45,72,5,-1,110,0
45,-405,3,-1,110,0
35,66,3,-1,110,0
35,0,9,-1,110,0
40,57,9,-1,110,0
42,5331,3,-1,110,0
42,0,36,-1,110,0
33,0,29,-1,110,0
28,189,2,-1,110,0
39,554,5,-1,110,0
58,8218,10,-1,110,0
34,699,10,-1,110,0
59,2194,9,-1,110,0
42,-466,15,-1,110,0
48,3644,9,-1,110,0
37,4439,29,-1,110,0
47,737,3,-1,110,0
47,3285,5,-1,110,0
31,1186,16,-1,110,0
49,4374,3,-1,110,0
40,341,5,-1,110,0
50,52,8,-1,110,0
28,44,13,-1,110,0
58,1183,5,-1,110,0
33,-75,8,-1,110,0
48,4259,7,-1,110,0
58,-27,13,-1,110,0
49,199,25,-1,110,0
38,47,11,-1,110,0
28,144,22,-1,110,0
30,663,1,-1,106,0
36,0,1,-1,106,0
38,0,1,-1,106,0
49,324,1,-1,106,0
57,0,1,-1,106,0
56,136,1,-1,106,0
46,1303,1,-1,106,0
57,3,2,-1,106,0
49,5223,1,-1,106,0
55,236,1,-1,106,0
52,193,1,-1,106,0
45,1051,1,-1,106,0
36,0,1,-1,106,0
48,1218,1,-1,106,0
33,116,1,-1,106,0
55,2437,1,-1,106,0
45,2,1,-1,106,0
51,21244,2,-1,106,0
53,0,2,-1,106,0
44,810,1,-1,106,0
56,277,1,-1,106,0
43,610,1,-1,106,0
54,537,1,-1,106,0
46,3009,2,-1,106,0
47,194,1,-1,106,0
45,2834,1,-1,106,0
46,2533,1,-1,106,0
40,4,3,-1,106,0
59,3713,2,-1,106,0
58,1686,2,-1,106,0
60,-284,8,-1,106,0
53,6280,2,-1,106,0
55,2730,2,-1,106,0
49,5673,3,-1,106,0
59,2552,3,-1,105,0
30,1908,1,-1,105,0
50,805,1,-1,105,0
42,1533,1,-1,105,0
59,460,1,-1,105,0
59,100,1,-1,105,0
58,937,1,-1,105,0
46,648,1,-1,105,0
33,679,2,-1,105,0
43,187,1,-1,105,0
46,0,1,-1,105,0
43,2048,1,-1,105,0
47,301,1,-1,105,0
59,-1,2,-1,105,0
36,287,1,-1,105,0
50,1098,1,-1,105,0
34,0,2,-1,105,0
45,-642,4,-1,105,0
60,4063,2,-1,105,0
32,710,2,-1,105,0
53,879,1,-1,105,0
46,13118,2,-1,105,0
52,64,3,-1,105,0
52,547,2,-1,105,0
50,604,1,-1,105,0
31,155,1,-1,105,0
51,2918,2,-1,105,0
51,434,2,-1,105,0
48,547,2,-1,105,0
50,486,2,-1,105,0
57,0,2,-1,105,0
50,37,4,-1,105,0
52,499,4,-1,104,0
31,7,6,-1,104,0
57,734,4,-1,104,0
55,953,3,-1,104,0
45,925,2,-1,104,0
46,44,2,-1,104,0
48,1526,2,-1,104,0
41,3432,3,-1,104,0
54,0,2,-1,104,0
36,163,2,-1,104,0
33,580,2,-1,104,0
40,3812,4,-1,104,0
35,146,2,-1,104,0
50,535,2,-1,104,0
46,765,2,-1,104,0
37,1863,2,-1,104,0
39,5988,2,-1,104,0
42,24780,2,-1,104,0
48,249,6,-1,104,0
35,533,12,-1,104,0
40,311,2,-1,104,0
34,265,2,-1,104,0
55,0,2,-1,104,0
59,1390,2,-1,104,0
33,764,2,-1,104,0
37,1558,2,-1,104,0
48,490,2,-1,104,0
33,3059,2,-1,104,0
30,1403,4,-1,104,0
36,129,2,-1,104,0
37,-56,4,-1,104,0
46,874,1,-1,104,0
36,900,4,-1,104,0
47,324,1,-1,104,0
32,6359,1,-1,104,0
58,4,1,-1,104,0
50,-70,2,-1,104,0
46,225,5,-1,104,0
45,38,3,-1,104,0
44,339,3,-1,104,0
30,223,3,-1,104,0
39,0,2,-1,104,0
48,2850,3,-1,104,0
57,4043,4,-1,103,0
54,6812,3,-1,103,0
39,94,2,-1,103,0
51,10077,2,-1,103,0
49,2635,2,-1,103,0
35,1055,2,-1,103,0
37,649,2,-1,103,0
56,3120,2,-1,103,0
51,183,2,-1,103,0
30,868,2,-1,103,0
48,-347,2,-1,103,0
45,3098,2,-1,103,0
53,234,2,-1,103,0
58,312,2,-1,103,0
40,0,2,-1,103,0
50,-54,2,-1,103,0
36,1477,2,-1,103,0
32,1010,2,-1,103,0
47,1265,2,-1,103,0
35,616,2,-1,103,0
59,-471,6,-1,103,0
57,7747,2,-1,103,0
55,543,2,-1,103,0
30,14355,2,-1,103,0
42,-1781,2,-1,103,0
53,787,2,-1,103,0
33,35,4,-1,103,0
45,1288,6,-1,103,0
32,-23,5,-1,103,0
36,812,4,-1,103,0
30,3330,6,-1,103,0
57,6822,2,-1,103,0
36,0,2,-1,103,0
48,309,2,-1,103,0
36,333,2,-1,103,0
55,2430,2,-1,103,0
57,320,2,-1,103,0
58,225,6,-1,103,0
59,1002,2,-1,103,0
33,584,3,-1,103,0
43,-334,1,-1,103,0
33,5,1,-1,103,0
59,927,2,-1,103,0
59,6,3,-1,103,0
46,678,3,-1,103,0
38,740,3,-1,103,0
33,2376,3,-1,103,0
33,801,5,-1,103,0
56,654,4,-1,103,0
34,555,18,-1,103,0
53,1713,3,-1,103,0
52,5122,7,-1,103,0
48,174,8,-1,102,0
32,449,2,-1,102,0
47,7,2,-1,102,0
51,507,2,-1,102,0
58,648,2,-1,102,0
44,178,2,-1,102,0
52,409,2,-1,102,0
32,0,4,-1,102,0
31,379,5,-1,102,0
41,413,2,-1,102,0
60,1361,2,-1,102,0
32,1388,6,-1,102,0
31,6,2,-1,102,0
48,0,9,-1,102,0
41,881,2,-1,102,0
33,1909,2,-1,102,0
36,369,2,-1,102,0
37,578,4,-1,102,0
42,0,6,-1,102,0
34,221,2,-1,102,0
44,1424,2,-1,102,0
52,2142,2,-1,102,0
59,12928,2,-1,102,0
60,2934,2,-1,102,0
40,8259,4,-1,102,0
32,3939,2,-1,102,0
46,1034,2,-1,102,0
31,165,2,-1,102,0
34,-16,2,-1,102,0
31,9506,2,-1,102,0
35,3161,2,-1,102,0
54,-125,2,-1,102,0
38,4359,2,-1,102,0
31,37,2,-1,102,0
33,59,4,-1,102,0
33,1264,6,-1,102,0
35,75,11,-1,102,0
49,1047,4,-1,102,0
30,221,4,-1,102,0
50,3002,2,-1,102,0
48,4415,6,-1,102,0
30,940,2,-1,102,0
33,2374,2,-1,102,0
60,759,2,-1,102,0
51,0,2,-1,102,0
32,881,1,-1,102,0
38,523,1,-1,102,0
33,2907,1,-1,102,0
53,1868,4,-1,102,0
32,3786,1,-1,102,0
31,120,1,-1,102,0
35,77,1,-1,102,0
40,8844,1,-1,102,0
31,2,1,-1,102,0
34,832,4,-1,102,0
32,795,3,-1,102,0
34,2093,6,-1,102,0
49,443,6,-1,102,0
39,1795,7,-1,102,0
41,2127,7,-1,102,0
61,368,3,-1,102,0
37,189,4,-1,102,0
47,233,3,-1,102,0
35,0,3,-1,99,0
31,323,3,-1,99,0
51,440,5,-1,99,0
31,0,7,-1,99,0
54,221,2,-1,99,0
45,0,4,-1,99,0
41,13,4,-1,99,0
46,6086,2,-1,99,0
34,50,3,-1,99,0
49,-232,2,-1,99,0
39,454,2,-1,99,0
35,2277,2,-1,99,0
30,274,2,-1,99,0
42,687,2,-1,99,0
48,476,3,-1,99,0
34,4231,2,-1,99,0
32,321,2,-1,99,0
35,14,2,-1,99,0
53,657,2,-1,99,0
39,-112,2,-1,99,0
31,319,2,-1,99,0
35,2,4,-1,99,0
56,2750,2,-1,99,0
32,787,2,-1,99,0
32,67,2,-1,99,0
31,98,2,-1,99,0
30,564,2,-1,99,0
40,99,2,-1,99,0
33,644,2,-1,99,0
32,11797,2,-1,99,0
35,361,2,-1,99,0
31,15,2,-1,99,0
35,272,2,-1,99,0
47,4520,2,-1,99,0
53,1242,2,-1,99,0
59,518,2,-1,99,0
34,-292,2,-1,99,0
46,1804,2,-1,99,0
60,2190,2,-1,99,0
35,43,4,-1,99,0
32,1364,4,-1,99,0
49,917,6,-1,99,0
34,223,6,-1,99,0
55,578,2,-1,99,0
59,108,4,-1,99,0
55,149,15,-1,99,0
30,725,4,-1,99,0
41,456,4,-1,99,0
41,134,4,-1,99,0
53,217,5,-1,99,0
35,569,3,-1,99,0
30,2784,1,-1,99,0
45,111,1,-1,99,0
32,1100,1,-1,99,0
32,1086,3,-1,99,0
37,4,1,-1,99,0
52,7742,3,-1,99,0
37,825,5,-1,99,0
33,443,5,-1,99,0
31,2,4,-1,99,0
30,8351,3,-1,99,0
41,0,5,-1,99,0
39,3663,3,-1,99,0
59,5219,3,-1,99,0
46,0,5,-1,99,0
50,111,3,-1,99,0
57,14093,5,-1,99,0
53,451,5,-1,99,0
34,1054,3,-1,99,0
58,11,1,-1,99,0
34,2657,3,-1,99,0
56,15088,4,-1,99,0
47,2787,1,-1,99,0
30,3362,2,-1,98,0
46,2551,2,-1,98,0
31,826,2,-1,98,0
58,5942,2,-1,98,0
32,874,6,-1,98,0
30,74,5,-1,98,0
30,700,2,-1,98,0
30,1913,2,-1,98,0
31,279,2,-1,98,0
34,2757,2,-1,98,0
32,5,2,-1,98,0
47,0,5,-1,98,0
38,554,4,-1,98,0
52,2347,3,-1,98,0
35,77,4,-1,98,0
44,614,4,-1,98,0
30,368,2,-1,98,0
52,544,2,-1,98,0
49,350,6,-1,98,0
34,-136,2,-1,98,0
52,273,2,-1,98,0
30,894,6,-1,98,0
47,-1854,2,-1,98,0
37,117,4,-1,98,0
38,382,2,-1,98,0
43,25,2,-1,98,0
41,1631,2,-1,98,0
46,548,4,-1,98,0
58,175,4,-1,98,0
54,658,4,-1,98,0
55,134,16,-1,98,0
50,2296,2,-1,98,0
58,842,2,-1,98,0
49,128,2,-1,98,0
60,1141,4,-1,98,0
36,1072,2,-1,98,0
32,11431,5,-1,98,0
58,528,3,-1,98,0
47,570,3,-1,98,0
45,424,5,-1,98,0
49,-96,3,-1,98,0
30,317,8,-1,98,0
47,800,5,-1,98,0
37,3665,3,-1,98,0
36,0,3,-1,98,0
33,1674,7,-1,98,0
50,2065,2,-1,98,0
52,200,2,-1,97,0
46,3570,2,-1,97,0
38,4723,2,-1,97,0
51,1694,2,-1,97,0
32,-413,2,-1,97,0
35,46,2,-1,97,0
52,36,2,-1,97,0
59,235,2,-1,97,0
32,34646,9,-1,97,0
39,28433,2,-1,97,0
45,324,4,-1,97,0
51,712,2,-1,97,0
55,23,2,-1,97,0
35,481,2,-1,97,0
54,3002,4,-1,97,0
52,95,2,-1,97,0
51,52,2,-1,97,0
60,1538,2,-1,97,0
34,2521,2,-1,97,0
40,275,4,-1,97,0
42,849,2,-1,97,0
51,805,2,-1,97,0
45,144,4,-1,97,0
36,0,8,-1,97,0
36,9149,3,-1,97,0
40,95,4,-1,97,0
47,328,2,-1,97,0
40,862,2,-1,97,0
59,10054,6,-1,97,0
41,4329,4,-1,97,0
34,-346,4,-1,97,0
31,6413,2,-1,97,0
40,143,6,-1,97,0
33,191,2,-1,97,0
30,46,3,-1,97,0
37,887,5,-1,97,0
50,12,1,-1,97,0
60,13238,4,-1,97,0
44,3321,3,-1,97,0
53,100,4,-1,97,0
30,574,4,-1,97,0
56,16377,8,-1,97,0
54,6376,3,-1,97,0
32,497,4,-1,97,0
30,631,3,-1,97,0
37,455,6,-1,97,0
